,asin,title,overall,vote,verified,reviewTime,reviewerID,style,reviewerName,reviewText,summary,unixReviewTime,image
1243,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 28, 2014",A1F8QGAYUP9L8Q,{'Style:': ' Retail'},Runethia,"After using split style keyboards for over 30 years, I find using my husbands laptop with it's straight keyboard a hassle.  The whole idea was to avoid carpal tunnel symptoms from data entry and I must say, it's working well.  Personally, I love this keyboard. Full Stop.",Fantastic Keyboard,1419724800,
1244,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,4.0,,True,"12 28, 2014",A29K3DJ2VUC161,{'Style:': ' Retail'},suaspontemark,"My wife likes it, so I like it.  Good to go.",It's a good keyboard.  That's it!,1419724800,
1245,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,4.0,,True,"12 28, 2014",A383AV1EL0AVQB,{'Style:': ' Retail'},Everett,"Keyboard keys hard to press, but my wife loves it despite that. There are better products out there now.",OK product.,1419724800,
1246,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,4.0,,True,"12 27, 2014",A1ICGLWHVM1VPK,{'Style:': ' Retail'},jrn,easy on the hands but takes some getting used to. Keys are rather noisy when typing though.,Four Stars,1419638400,
1247,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,1.0,3,True,"12 26, 2014",A3SLC8F6VIWXIR,{'Style:': ' Retail'},John T. Horner,"I had great hopes for this keyboard, but it is a complete disappointment. The space bar is very stiff and hard to use, and one of my problems is that the muscle working my right thumb gets sore easily.  Plus, why is the space bar so LOUD? Also, the placement of the backspace key is so far from where my hands rest on the home keys that I have to contort myself to reach it. Meanwhile, the bizarre uneven sizing of the t, g, b, y, h and n keys also makes for very unnatural typing. Years ago I had one of the original Microsoft Natural keyboards, and that worked great for me until it died.

I wish I had never mail ordered this product, because returning it is going to be a hassle. Buyer beware, this is a product you really want to try out in person before purchasing it.",Make sure to try this in person before buying one,1419552000,
1248,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 26, 2014",A3H6G73K3JYOMW,{'Style:': ' Retail'},IAN T MERRIMAN,"I have one at work and the office, I love this keyboard so much I've bought them for clients and friends.",Love it!,1419552000,
1249,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,2.0,,True,"12 25, 2014",A348D3W0IXLTCU,{'Style:': ' Retail'},Julie Blain,"have to relearn how to type, sent it back",doesn't work if you're a 2 finger typist,1419465600,
1250,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,4.0,,True,"12 23, 2014",AR5GET6AAJ50W,{'Style:': ' Retail'},Ralph Smith,this keyboard is comfortable for me to use. i do like the wrist rest on it.,Four Stars,1419292800,
1251,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 23, 2014",A2EYG5TQPGUM8X,{'Style:': ' Retail'},Nicholas Cox,"works great, very comfortable, very nice key action.","works great, very comfortable, very nice key action.",1419292800,
1252,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 22, 2014",A1KZU91SA18DOA,{'Style:': ' Retail'},Jon B,The best natural keyboard out there.,Five Stars,1419206400,
1253,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 22, 2014",AQN1LVYBPL0JE,{'Style:': ' Retail'},John F Foster III,"I've had this keyboard for many years now and have enjoyed it from the first moment it was hooked up.  I've read quite a few other reports saying the space bar is stiff and not easy to use - RUBBISH.  I've just about worn my first one out and have just purchased it's replacement as well as another for use at work.
When I get down to typing, 80 to 120 words a minute are still well within my range.  Using a stiff or unresponsive space would make that all but impossible.",For use in Home & Work,1419206400,
1254,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 22, 2014",A2OXBYV0A9XZBZ,{'Style:': ' Retail'},Dave Dorocke,"sytill getting a feel for this thing, but it's better then the old crusty one that just didn't work well anymore",but it's better then the old crusty one that just didn't work ...,1419206400,
1255,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,False,"12 21, 2014",A2QDO2ACVW88GT,{'Style:': ' Retail'},Johnathan Kelley,"Well, first off, yes, this thing is comfortable. However, when I first got it, I had some trouble. I've never typed on an ergonomic keyboard before. I usually get a typing speed of around 80-90WPM, but my speed fell to about 40 when I first plugged it in. I went to typeracer.com, and slowly built my speed back up. It's just one of those ""You'll have to get used to it"" kind of ordeals. I should mention if you use the numpad during gaming, namely first person shooters, I always set it to 0/ins is sprint, and + is jump. This keyboard seems to have a ghosting issue, meaning if you're holding down sprint, and want to jump, the jump key isn't going to respond, you have to release sprint then QUICKLY press jump. Annoying as hell, but I've had keyboards in the past that did this. I should have expected it honestly. Now, this keyboard does have other keys, as you can see. Home, search, e-mail, favorites, mute, vol down, vol up, play/pause, calculator, back, forward, and zoom. Personally, I disabled the zoom key, I found it annoying. The favorites keys you can assign to open a web page, file, or program, using the Microsoft mouse and keyboard center (if you're connected to the internet, as soon as you plug this keyboard in, it will automatically download that software from Windows Update). The F keys also double as various commands. I personally just keep that turned off, so when I press ALT + F4, it'll close the window instead of opening a new one (F4 on this keyboard is ""new""). F2 and F3 are undo and redo, but you can also use CTRL + Z, and CTRL + Y, respectfully, so I remapped those to previous song/next song :) above the numpad, you also have additional keys, equals, left parenthesis, right parenthesis, and less than. Since I use this keyboard for personal use, and not professional use, I haven't touched those keys. It has the usual two prongs near the top to prop it up, but it also comes with a base, to prop it up from the back, instead of just the front. The rubber strips make this keyboard quite comfortable to type on, and with the stand and prongs, it's elevated height make it even better for me. If you want to type comfortably, and have time to adjust and get your speed back up first, then I recommend this.","Looks weird, feels great...wait?",1419120000,
1256,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 20, 2014",A2ZQRS2C3454PG,{'Style:': ' Retail'},Todd,"works great. love not being wireless, no batteries to frustrate me as they get weak.",perfectly ergonomic corded keyboard,1419033600,
1257,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 19, 2014",A1TM63ULE52Q1Y,{'Style:': ' Retail'},Cameraman5052,Excellent ergonomic keyboard - it is just big. But very comfortable to type on and reliable.,Excellent ergonomic keyboard,1418947200,
1258,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 18, 2014",AD59K6UWMK90F,{'Style:': ' Business'},A. Ladwig,"tl;dr
This is a fantastic keyboard. I use this keyboard for about 8 hours a day at work and I thoroughly enjoy it. For any software devs looking at this board: buy it; it is great for software development and I don't know a dev that wouldn't recommend it.

That being said, I was very hesitant of the split design at first, but my wrists were hurting and I was desperate. The transition from regular keyboard to this is somewhat difficult, but after about 2 weeks I found that I could type better on this than a regular keyboard. The front and back can be raised and lowered so you can find the correct position for your wrists (they should not be bent). I used to find myself taking pain relievers after work due to my wrists, but they are no longer an issue thanks to this keyboard. I did not switch desks, chairs, mice, or my posture, so I am fairly confident that some feature of the keyboard is what relieved the pain.

The only issues I have seen is that the keyboard does wear out over time. The letters get worn off and the typing gets very ""clackey"". I was previously using a friends old keyboard (same model), which had lived through 3 years of hard use. The keyboard software is iffy, I could never get the hotkeys to work, but I have seen it working perfectly on other computers. I would probably give this product a 4/5 stars if it weren't the best damn ergonomic keyboard on the market right now, it has no competitors that come close.",Best Ergo-Board as of Late 2014,1418860800,
1259,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,3.0,,True,"12 17, 2014",A17WJK6CY3JURJ,{'Style:': ' Retail'},Jody Windland,"I bought two of these and I really do like this style.  Problem is that one of them, the space bar keeps sticking and I am constantly finding that I have to fix what I type.  My hands are big and I do need a keyboard like this and do prefer over the regular keyboards.",I bought two of these and I really do like this style,1418774400,
1260,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 17, 2014",A2TGEPAINVISBE,{'Style:': ' Retail'},Web Master,I have used these on a few computers and they work well.  It's quiet to type on and the pressure needed to press the keys is pretty easy.  The only bad thing about this keyboard is after a year of heavy use the wrist pad looks pretty bad and there isn't an easy way to clean it.,Comfortable Keyboard,1418774400,
1261,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 17, 2014",A39STZ5832K8LP,{'Style:': ' Retail'},Omni Adams,"I'm a computer programmer, so keyboard comfort is extremely important. Once you get used to this keyboard (and it does have a learning curve) you'll feel how much pain other keyboards cause whenever you switch back to them.",Best product Microsoft makes,1418774400,
1262,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 16, 2014",A27VRJK9SGPAY,{'Style:': ' Business'},C. Nichols,Wrist pain = Gone.,Five Stars,1418688000,
1263,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 16, 2014",A11KFGM3PAZZR9,{'Style:': ' Retail'},Rhiannon,"This has been a lifesaver for me!  After a friend gave me this keyboard at work, I ordered one for my home computer too.  It works very well to prevent my carpal tunnel from flaring up and lets me work longer without having numbness in my hands/wrists/arms.  The other bonus!  No one wants to use my keyboard because it scares them off!

There is a slight learning curve with the keyboard, but it only took me an hour or so to get used to typing on it!  I am a quick typer, so I do think that played a big part.",Great for Wrist Support!,1418688000,
1264,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 15, 2014",AZMVBO3U20P14,{'Style:': ' Retail'},Dan,fast service. looks and works great. thanks.,looks and works great. thanks,1418601600,
1265,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 14, 2014",A3Q8FF9FQG7ZJ9,{'Style:': ' Retail'},Gabriel Slater,"if they still made the from 2000-2001 that were white  with ps2 keyboards  I would have gotten that, but this is a great alternative.",but this is a great alternative.,1418515200,
1266,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,1.0,,True,"12 14, 2014",A1BS3T17L6W3VR,{'Style:': ' Retail'},Gail Jordon,returned,One Star,1418515200,
1267,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,4.0,,True,"12 14, 2014",A13PTX4UHN29TM,{'Style:': ' Retail'},David,"Awesome , love it",Four Stars,1418515200,
1268,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 13, 2014",A2AIE7ZJIW2T6S,{'Style:': ' Business'},jrodie,Bought this for my wife she like the this style best.,Five Stars,1418428800,
1269,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,4.0,,True,"12 13, 2014",A31EU2ETXCMV01,{'Style:': ' Retail'},Mr Putt Putt,It's my 2nd MS ergo keyboard. I still have to remind myself where the number six is. That's probably where I always have to adjust since this keyboard is only for home and i use other keyboards at work and use the laptop by itself.,Works great to relieve wrist pressure.,1418428800,
1270,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,1.0,,True,"12 12, 2014",A10EQFC4C80HV4,{'Style:': ' Retail'},Michael W. Carter,"The one star despite the good angle and rest area for lower part of each hand.
3 major complaints:
1 - No F keys visible. Doing a lot of web designing using WordPress, the F5 refresh key is used frequently. Of course a programmable board such this has an F-Lock key, but that means engaging the lock before the Function keys can perform normally. Then, they aren't even labeled. It is a case of user-friendly overkill. Instead of F1, F2, etc. we have Help, Undo, Redo, New, Open, and so forth.
2 - This has to have the noisiest space bar I've ever heard. It has a metallic click on both press and release. And the bar, having to stretch wider than normal, tends to tilt unless tapped very near center.
3 - The right Shift Lock is a huge stretch from the normal right hand rest position. The left side is ok but the right side from the ""Y"" to the Shift Lock is uncomfortably far away.

The programmable keys are handy but not worth the poor design of the keyboard itself.",The one star despite the good angle and rest area for lower part of each ...,1418342400,
